"","method","rep","rmse","rmse.off","kl.div","auroc","sen","spe","pre","recall","acc","f1","fdr","converged","run.time","dgp"
"1799","pcglasso",7,0.0570615059970472,0.251947443440312,1.43529661312736,0.993266547043959,0.989528795811518,0.950199621769279,0.443661971830986,0.989528795811518,0.951717171717172,0.612641815235008,0.556338028169014,TRUE,8.97890400886536,"band2_p100_n500_diag0_R50"
"1800","large",8,0.132789083058588,0.645901770707156,2.86626473416059,0.934539571756573,0.869109947643979,0.991594872872452,0.805825242718447,0.869109947643979,0.986868686868687,0.836272040302267,0.194174757281553,TRUE,52.7103672027588,"band2_p100_n500_diag0_R50"
"1801","huge.ebic",8,0.227110291361974,0.99870648647084,4.29209355486444,0.667817604340742,0.335078534031414,0.998739230930868,0.914285714285714,0.335078534031414,0.973131313131313,0.490421455938697,0.0857142857142857,TRUE,1.98116016387939,"band2_p100_n500_diag0_R50"
"1802","huge.ric",8,0.227120560313472,0.998754044949731,4.31139352317545,0.665203103736211,0.329842931937173,0.998739230930868,0.91304347826087,0.329842931937173,0.972929292929293,0.484615384615385,0.0869565217391304,TRUE,4.47948503494263,"band2_p100_n500_diag0_R50"
"1803","huge.stars",8,0.225910248990617,0.993349468645523,2.90579584196061,0.820321155066895,0.638743455497382,0.969321285984451,0.455223880597015,0.638743455497382,0.956565656565657,0.531590413943355,0.544776119402985,TRUE,16.7030122280121,"band2_p100_n500_diag0_R50"
"1804","cv.loglik",8,0.225423355273809,0.991344951651541,2.56087863108817,0.836106621897997,0.670157068062827,0.927085522168523,0.269473684210526,0.670157068062827,0.917171717171717,0.384384384384384,0.730526315789474,TRUE,1.04487371444702,"band2_p100_n500_diag0_R50"
"1805","huge.tiger",8,0.809079413781851,0.914614227948962,33.6356857536771,0.774916416291425,0.549738219895288,0.999789871821811,0.990566037735849,0.549738219895288,0.982424242424242,0.707070707070707,0.00943396226415094,TRUE,0.390197038650513,"band2_p100_n500_diag0_R50"
"1806","pcglasso",8,0.0792383937556018,0.361844727282426,1.60091157004012,0.989842337857507,0.984293193717278,0.944946417314562,0.417777777777778,0.984293193717278,0.946464646464646,0.586583463338534,0.582222222222222,TRUE,6.09798741340637,"band2_p100_n500_diag0_R50"
"1807","large",9,0.119196238685832,0.573437896171324,2.68402055869144,0.963308979734182,0.926701570680628,0.990754360159697,0.800904977375566,0.926701570680628,0.988282828282828,0.859223300970874,0.199095022624434,TRUE,29.6944863796234,"band2_p100_n500_diag0_R50"
"1808","huge.ebic",9,0.231425725566497,0.998747183887811,4.27441911687693,0.683441349484966,0.366492146596859,0.998949359109057,0.933333333333333,0.366492146596859,0.974545454545454,0.526315789473684,0.0666666666666667,TRUE,1.04373240470886,"band2_p100_n500_diag0_R50"
"1809","huge.ric",9,0.231481896133481,0.999006606056473,4.39395195176916,0.654668090991002,0.308900523560209,0.999369615465434,0.951612903225806,0.308900523560209,0.972727272727273,0.466403162055336,0.0483870967741935,TRUE,1.92025852203369,"band2_p100_n500_diag0_R50"
"1810","huge.stars",9,0.230659814958517,0.995264935504723,3.30770395613897,0.81217951327273,0.62303664921466,0.985291027526791,0.62962962962963,0.62303664921466,0.971313131313131,0.626315789473684,0.37037037037037,TRUE,16.1353824138641,"band2_p100_n500_diag0_R50"
"1811","cv.loglik",9,0.229379936720045,0.990196660311174,2.5582836371301,0.837305782705461,0.670157068062827,0.83252784198361,0.138378378378378,0.670157068062827,0.826262626262626,0.229390681003584,0.861621621621622,TRUE,1.47613549232483,"band2_p100_n500_diag0_R50"
"1812","huge.tiger",9,0.802349501310449,0.897368029342231,33.592784374065,0.788091783108115,0.575916230366492,0.999369615465434,0.973451327433628,0.575916230366492,0.983030303030303,0.723684210526316,0.0265486725663717,TRUE,0.443641424179077,"band2_p100_n500_diag0_R50"
"1813","pcglasso",9,0.0657967348387938,0.291571980591444,1.52276252354954,0.997826658554912,1,0.942635007354486,0.411637931034483,1,0.944848484848485,0.583206106870229,0.588362068965517,TRUE,9.16505718231201,"band2_p100_n500_diag0_R50"
"1814","large",10,0.127683472819742,0.613249826277041,2.86167607941014,0.952732161382841,0.905759162303665,0.991174616516075,0.804651162790698,0.905759162303665,0.987878787878788,0.852216748768473,0.195348837209302,TRUE,35.2577590942383,"band2_p100_n500_diag0_R50"
"1815","huge.ebic",10,0.227043369257459,0.998770586458875,4.35620344205887,0.665343922620023,0.329842931937173,0.998739230930868,0.91304347826087,0.329842931937173,0.972929292929293,0.484615384615385,0.0869565217391304,TRUE,1.51019239425659,"band2_p100_n500_diag0_R50"
"1816","huge.ric",10,0.226997615873167,0.99856225299182,4.26784633124095,0.678345466127008,0.356020942408377,0.998529102752679,0.906666666666667,0.356020942408377,0.973737373737374,0.511278195488722,0.0933333333333333,TRUE,2.80941224098206,"band2_p100_n500_diag0_R50"
"1817","huge.stars",10,0.225977174460516,0.994051426520042,3.0771369843979,0.817318852458115,0.633507853403141,0.970371926875394,0.461832061068702,0.633507853403141,0.957373737373737,0.534216335540839,0.538167938931298,TRUE,22.6644988059998,"band2_p100_n500_diag0_R50"
"1818","cv.loglik",10,0.224984478163397,0.990385767389009,2.6065604820331,0.835571950198522,0.670157068062827,0.835889892834629,0.140814081408141,0.670157068062827,0.82949494949495,0.232727272727273,0.859185918591859,TRUE,1.78292369842529,"band2_p100_n500_diag0_R50"
"1819","huge.tiger",10,0.807028937402801,0.908937719459435,33.8903732816302,0.76695574876591,0.534031413612565,0.999789871821811,0.990291262135922,0.534031413612565,0.981818181818182,0.693877551020408,0.00970873786407767,TRUE,0.75724720954895,"band2_p100_n500_diag0_R50"
"1820","pcglasso",10,0.0615184624984653,0.275121526357128,1.58814822435296,0.991939219049275,0.989528795811518,0.942424879176298,0.408207343412527,0.989528795811518,0.944242424242424,0.577981651376147,0.591792656587473,TRUE,10.5703694820404,"band2_p100_n500_diag0_R50"
"1821","large",11,0.130173318425131,0.614338078164435,2.90320017040976,0.947586771386043,0.895287958115183,0.989283462912377,0.77027027027027,0.895287958115183,0.985656565656566,0.828087167070218,0.22972972972973,TRUE,70.924455165863,"band2_p100_n500_diag0_R50"
"1822","huge.ebic",11,0.226093437225455,0.998740626484939,4.30450728024661,0.662574301213793,0.324607329842932,0.99831897457449,0.885714285714286,0.324607329842932,0.972323232323232,0.475095785440613,0.114285714285714,TRUE,0.829062461853027,"band2_p100_n500_diag0_R50"
"1823","huge.ric",11,0.226085719516817,0.998705123529811,4.28916872910234,0.667801102127795,0.335078534031414,0.99831897457449,0.888888888888889,0.335078534031414,0.972727272727273,0.486692015209125,0.111111111111111,TRUE,1.58513832092285,"band2_p100_n500_diag0_R50"
"1824","huge.stars",11,0.225360131697993,0.995380909236175,3.35029371483567,0.791439532041247,0.581151832460733,0.986551796595924,0.634285714285714,0.581151832460733,0.970909090909091,0.60655737704918,0.365714285714286,TRUE,15.7025072574615,"band2_p100_n500_diag0_R50"
"1825","cv.loglik",11,0.224081114143522,0.99024966192889,2.53705158325526,0.835862939220149,0.670157068062827,0.840722840932969,0.144469525959368,0.670157068062827,0.834141414141414,0.23769730733519,0.855530474040632,TRUE,1.20043659210205,"band2_p100_n500_diag0_R50"
"1826","huge.tiger",11,0.810987325926892,0.919203101371824,33.8931593322951,0.738219895287958,0.476439790575916,1,1,0.476439790575916,0.97979797979798,0.645390070921986,0,TRUE,0.427212715148926,"band2_p100_n500_diag0_R50"
"1827","pcglasso",11,0.0650484391278462,0.292168936463763,1.57901097725681,0.992626811255389,0.989528795811518,0.947047699096449,0.428571428571429,0.989528795811518,0.948686868686869,0.598101265822785,0.571428571428571,TRUE,6.22285270690918,"band2_p100_n500_diag0_R50"
"1828","large",12,0.134527709084985,0.637801468550161,2.75706278842475,0.950381146111694,0.900523560209424,0.990544231981509,0.792626728110599,0.900523560209424,0.987070707070707,0.843137254901961,0.207373271889401,TRUE,26.6686952114105,"band2_p100_n500_diag0_R50"
"1829","huge.ebic",12,0.230300842211049,0.998295680487544,4.03903238267675,0.699836298047568,0.397905759162304,0.996217692792604,0.808510638297872,0.397905759162304,0.973131313131313,0.533333333333333,0.191489361702128,TRUE,0.98315167427063,"band2_p100_n500_diag0_R50"
"1830","huge.ric",12,0.230369058931761,0.998610853585603,4.16058511283676,0.68652396286342,0.371727748691099,0.997478461861736,0.855421686746988,0.371727748691099,0.973333333333333,0.518248175182482,0.144578313253012,TRUE,1.87850737571716,"band2_p100_n500_diag0_R50"
"1831","huge.stars",12,0.229546335868402,0.994876338341671,3.14099928496523,0.804326660205133,0.607329842931937,0.979197310359319,0.53953488372093,0.607329842931937,0.964848484848485,0.571428571428571,0.46046511627907,TRUE,16.8130829334259,"band2_p100_n500_diag0_R50"
"1832","cv.loglik",12,0.22866590149743,0.991160349792402,2.50339997489542,0.835600554034296,0.670157068062827,0.902710653498634,0.2165820642978,0.670157068062827,0.893737373737374,0.327365728900256,0.7834179357022,TRUE,1.79549932479858,"band2_p100_n500_diag0_R50"
"1833","huge.tiger",12,0.812141498620444,0.92192454788337,33.9240085873429,0.746180012739708,0.492146596858639,0.999579743643623,0.979166666666667,0.492146596858639,0.98,0.655052264808362,0.0208333333333333,TRUE,0.444290399551392,"band2_p100_n500_diag0_R50"
"1834","pcglasso",12,0.0760505386432123,0.333496440029442,1.53917353758465,0.997527968500576,1,0.952300903551166,0.456937799043062,1,0.954141414141414,0.627257799671593,0.543062200956938,TRUE,8.14608907699585,"band2_p100_n500_diag0_R50"
"1835","large",13,0.134679949368998,0.641205272107636,2.86506412636882,0.944991523363283,0.890052356020942,0.990754360159697,0.794392523364486,0.890052356020942,0.986868686868687,0.839506172839506,0.205607476635514,TRUE,28.3340861797333,"band2_p100_n500_diag0_R50"
"1836","huge.ebic",13,0.229118692811283,0.998619853099573,4.28143887592689,0.683845103628397,0.366492146596859,0.998108846396302,0.886075949367089,0.366492146596859,0.973737373737374,0.518518518518518,0.113924050632911,TRUE,0.964118719100952,"band2_p100_n500_diag0_R50"
"1837","huge.ric",13,0.22908488957456,0.998463824887329,4.21883562407325,0.686457954011633,0.371727748691099,0.998108846396302,0.8875,0.371727748691099,0.973939393939394,0.523985239852399,0.1125,TRUE,1.88158130645752,"band2_p100_n500_diag0_R50"
"1838","huge.stars",13,0.227935783900782,0.99333411774977,2.89687216867106,0.82525146622162,0.649214659685864,0.969531414162639,0.460966542750929,0.649214659685864,0.957171717171717,0.539130434782609,0.539033457249071,TRUE,16.4630286693573,"band2_p100_n500_diag0_R50"
"1839","cv.loglik",13,0.227290373385807,0.990717028112975,2.49584452620894,0.834909661385592,0.670157068062827,0.910485396091616,0.231046931407942,0.670157068062827,0.901212121212121,0.343624161073825,0.768953068592058,TRUE,1.6160044670105,"band2_p100_n500_diag0_R50"
"1840","huge.tiger",13,0.809712154432461,0.916980873336478,33.6589520954632,0.767013506511223,0.534031413612565,0.99831897457449,0.927272727272727,0.534031413612565,0.98040404040404,0.677740863787375,0.0727272727272727,TRUE,0.455085515975952,"band2_p100_n500_diag0_R50"
"1841","pcglasso",13,0.0805611497629973,0.357347255426137,1.60062743741665,0.989787880554782,0.984293193717278,0.948308468165581,0.433179723502304,0.984293193717278,0.94969696969697,0.6016,0.566820276497696,TRUE,10.4024679660797,"band2_p100_n500_diag0_R50"
"1842","large",14,0.120854102469608,0.588594414551435,2.73509310704999,0.953013799150466,0.905759162303665,0.99201512922883,0.819905213270142,0.905759162303665,0.988686868686869,0.860696517412935,0.180094786729858,TRUE,68.4424557685852,"band2_p100_n500_diag0_R50"
"1843","huge.ebic",14,0.228644323613083,0.99908955017342,4.46136106352984,0.660114921410961,0.319371727748691,0.99831897457449,0.884057971014493,0.319371727748691,0.972121212121212,0.469230769230769,0.115942028985507,TRUE,1.80765104293823,"band2_p100_n500_diag0_R50"
"1844","huge.ric",14,0.228569840156793,0.998750157939223,4.28421613479786,0.681023225214501,0.361256544502618,0.99831897457449,0.896103896103896,0.361256544502618,0.973737373737374,0.514925373134328,0.103896103896104,TRUE,3.75736737251282,"band2_p100_n500_diag0_R50"
"1845","huge.stars",14,0.227576626544373,0.994262235061726,3.0830374839367,0.814827568376919,0.628272251308901,0.976255515864677,0.515021459227468,0.628272251308901,0.962828282828283,0.566037735849057,0.484978540772532,TRUE,16.7026281356812,"band2_p100_n500_diag0_R50"
"1846","cv.loglik",14,0.226682826797234,0.990577809460151,2.51371071425025,0.835772177048942,0.670157068062827,0.892204244589199,0.199687987519501,0.670157068062827,0.883636363636364,0.307692307692308,0.800312012480499,TRUE,1.23173236846924,"band2_p100_n500_diag0_R50"
"1847","huge.tiger",14,0.806867842715684,0.910136598765627,33.6046795028158,0.759263517237662,0.518324607329843,0.999579743643623,0.98019801980198,0.518324607329843,0.981010101010101,0.678082191780822,0.0198019801980198,TRUE,0.400526762008667,"band2_p100_n500_diag0_R50"
"1848","pcglasso",14,0.0690283194156072,0.31033664315295,1.51160015304469,0.992400180864254,0.989528795811518,0.941374238285354,0.403846153846154,0.989528795811518,0.943232323232323,0.573596358118361,0.596153846153846,TRUE,6.54766988754272,"band2_p100_n500_diag0_R50"
"1849","large",15,0.123468872070525,0.600339790051483,2.78191858021913,0.965961985502256,0.931937172774869,0.99033410380332,0.794642857142857,0.931937172774869,0.988080808080808,0.857831325301205,0.205357142857143,TRUE,72.9631407260895,"band2_p100_n500_diag0_R50"
"1850","huge.ebic",15,0.227979028256476,0.998697640244049,4.23824902714321,0.675597297597608,0.350785340314136,0.999369615465434,0.957142857142857,0.350785340314136,0.974343434343434,0.513409961685824,0.0428571428571429,TRUE,2.08571243286133,"band2_p100_n500_diag0_R50"
"1851","huge.ric",15,0.22805146442139,0.999031703470145,4.40194326965592,0.646819638513525,0.293193717277487,0.999369615465434,0.949152542372881,0.293193717277487,0.972121212121212,0.448,0.0508474576271186,TRUE,1.72849798202515,"band2_p100_n500_diag0_R50"
"1852","huge.stars",15,0.227244936767444,0.995316741135729,3.28363351376986,0.800888699174559,0.602094240837696,0.986972052952301,0.649717514124294,0.602094240837696,0.972121212121212,0.625,0.350282485875706,TRUE,17.6846430301666,"band2_p100_n500_diag0_R50"
"1853","cv.loglik",15,0.225931816086603,0.990160164356754,2.53169687634108,0.834504257020867,0.670157068062827,0.817608741332213,0.1285140562249,0.670157068062827,0.811919191919192,0.215669755686605,0.8714859437751,TRUE,1.06296968460083,"band2_p100_n500_diag0_R50"
"1854","huge.tiger",15,0.810395760409628,0.919077654233642,33.7289993276957,0.759263517237662,0.518324607329843,0.999579743643623,0.98019801980198,0.518324607329843,0.981010101010101,0.678082191780822,0.0198019801980198,TRUE,0.429594278335571,"band2_p100_n500_diag0_R50"
"1855","pcglasso",15,0.0663335305496646,0.299560362148992,1.57993229268709,0.996767766557495,1,0.942635007354486,0.411637931034483,1,0.944848484848485,0.583206106870229,0.588362068965517,TRUE,5.82041382789612,"band2_p100_n500_diag0_R50"
"1856","large",16,0.116280945177939,0.561796164778462,2.74482372325675,0.960662574851288,0.921465968586387,0.991174616516075,0.807339449541284,0.921465968586387,0.988484848484849,0.860635696821516,0.192660550458716,TRUE,67.3272638320923,"band2_p100_n500_diag0_R50"
"1857","huge.ebic",16,0.231889164082679,0.999210410301122,4.52367409703157,0.628506582732745,0.256544502617801,0.999369615465434,0.942307692307692,0.256544502617801,0.970707070707071,0.403292181069959,0.0576923076923077,TRUE,0.908622026443481,"band2_p100_n500_diag0_R50"
"1858","huge.ric",16,0.231759934796483,0.998612712090524,4.24378260505674,0.680953915920125,0.361256544502618,0.998529102752679,0.907894736842105,0.361256544502618,0.973939393939394,0.51685393258427,0.0921052631578947,TRUE,1.55315089225769,"band2_p100_n500_diag0_R50"
"1859","huge.stars",16,0.230876192428755,0.994617660779139,3.17007996252534,0.811191030717219,0.62303664921466,0.981298592141206,0.572115384615385,0.62303664921466,0.967474747474747,0.596491228070175,0.427884615384615,TRUE,11.6320855617523,"band2_p100_n500_diag0_R50"
"1860","cv.loglik",16,0.229841651966598,0.990376920460629,2.50049305171679,0.835037278499047,0.670157068062827,0.8791762975415,0.182076813655761,0.670157068062827,0.871111111111111,0.286353467561521,0.817923186344239,TRUE,0.928995132446289,"band2_p100_n500_diag0_R50"
"1861","huge.tiger",16,0.809513680037134,0.915137566562043,34.0956091704701,0.761826860982058,0.523560209424084,0.999369615465434,0.970873786407767,0.523560209424084,0.981010101010101,0.680272108843537,0.029126213592233,TRUE,0.334458827972412,"band2_p100_n500_diag0_R50"
"1862","pcglasso",16,0.0727079770081722,0.319231453748321,1.53107033836022,0.9933364064121,0.989528795811518,0.94851859634377,0.435483870967742,0.989528795811518,0.95010101010101,0.6048,0.564516129032258,TRUE,6.35309815406799,"band2_p100_n500_diag0_R50"
"1863","large",17,0.127553392983342,0.600903596760986,2.81149530379918,0.947684684516194,0.895287958115183,0.990964488337886,0.799065420560748,0.895287958115183,0.987272727272727,0.844444444444444,0.200934579439252,TRUE,27.80082654953,"band2_p100_n500_diag0_R50"
"1864","huge.ebic",17,0.23590496657012,0.998934984668788,4.39695175141018,0.657278741079179,0.31413612565445,0.998949359109057,0.923076923076923,0.31413612565445,0.972525252525253,0.46875,0.0769230769230769,TRUE,0.935843706130981,"band2_p100_n500_diag0_R50"
"1865","huge.ric",17,0.235820306508195,0.998542881481706,4.23627016951352,0.675726014858593,0.350785340314136,0.998529102752679,0.905405405405405,0.350785340314136,0.973535353535354,0.505660377358491,0.0945945945945946,TRUE,1.89862251281738,"band2_p100_n500_diag0_R50"
"1866","huge.stars",17,0.234805897608458,0.993975465316025,3.02706899257733,0.817007510707186,0.633507853403141,0.979407438537508,0.552511415525114,0.633507853403141,0.966060606060606,0.590243902439024,0.447488584474886,TRUE,16.1018764972687,"band2_p100_n500_diag0_R50"
"1867","cv.loglik",17,0.23382123254217,0.990105376448071,2.52220155015708,0.835229804316759,0.670157068062827,0.840092456398403,0.143982002249719,0.670157068062827,0.833535353535354,0.237037037037037,0.856017997750281,TRUE,1.59477376937866,"band2_p100_n500_diag0_R50"
"1868","huge.tiger",17,0.809811868658965,0.917097563592115,33.9111289333325,0.761880218137252,0.523560209424084,0.999159487287245,0.961538461538462,0.523560209424084,0.980808080808081,0.677966101694915,0.0384615384615385,TRUE,0.43347430229187,"band2_p100_n500_diag0_R50"
"1869","pcglasso",17,0.0717220054175058,0.307120442349322,1.56167299796411,0.994838107790255,0.994764397905759,0.944526160958185,0.418502202643172,0.994764397905759,0.946464646464646,0.589147286821705,0.581497797356828,TRUE,9.47182750701904,"band2_p100_n500_diag0_R50"
"1870","large",18,0.110636900175976,0.535138992196785,2.76162690697462,0.968482973566755,0.93717277486911,0.99033410380332,0.795555555555556,0.93717277486911,0.988282828282828,0.860576923076923,0.204444444444444,TRUE,40.5540597438812,"band2_p100_n500_diag0_R50"
"1871","huge.ebic",18,0.23039212526615,0.998850413131149,4.37752492725935,0.660113821263431,0.319371727748691,0.99831897457449,0.884057971014493,0.319371727748691,0.972121212121212,0.469230769230769,0.115942028985507,TRUE,0.993056297302246,"band2_p100_n500_diag0_R50"
"1872","huge.ric",18,0.230426503938223,0.999011567056594,4.44748592780454,0.652271419597368,0.303664921465969,0.998739230930868,0.90625,0.303664921465969,0.971919191919192,0.454901960784314,0.09375,TRUE,1.95693707466125,"band2_p100_n500_diag0_R50"
"1873","huge.stars",18,0.229158115859777,0.993261780124968,2.92409273639922,0.826342262497401,0.649214659685864,0.965959235133431,0.433566433566434,0.649214659685864,0.953737373737374,0.519916142557652,0.566433566433566,TRUE,14.5246818065643,"band2_p100_n500_diag0_R50"
"1874","cv.loglik",18,0.228572218912552,0.99086036357139,2.55367354495201,0.836249091003104,0.670157068062827,0.906703088884219,0.223776223776224,0.670157068062827,0.897575757575758,0.335517693315858,0.776223776223776,TRUE,1.26674103736877,"band2_p100_n500_diag0_R50"
"1875","huge.tiger",18,0.807002353525828,0.911422779709096,33.4972635651523,0.746126655584514,0.492146596858639,0.999789871821811,0.989473684210526,0.492146596858639,0.98020202020202,0.657342657342657,0.0105263157894737,TRUE,0.338404417037964,"band2_p100_n500_diag0_R50"
"1876","pcglasso",18,0.0676308148606078,0.301581008755517,1.60873192035629,0.99188366159902,0.989528795811518,0.946417314561883,0.425675675675676,0.989528795811518,0.948080808080808,0.595275590551181,0.574324324324324,TRUE,8.8374240398407,"band2_p100_n500_diag0_R50"
"1877","large",19,0.10975191734897,0.531210674904202,2.78311996746927,0.978830961231901,0.958115183246073,0.987812565665056,0.759336099585062,0.958115183246073,0.986666666666667,0.847222222222222,0.240663900414938,TRUE,74.8346791267395,"band2_p100_n500_diag0_R50"
"1878","huge.ebic",19,0.233834468340738,0.998646960160267,4.275350019317,0.67800497046654,0.356020942408377,0.997898718218113,0.871794871794872,0.356020942408377,0.973131313131313,0.505576208178439,0.128205128205128,TRUE,1.18794560432434,"band2_p100_n500_diag0_R50"
"1879","huge.ric",19,0.233810653004833,0.998537207651942,4.2274994977342,0.685979389836177,0.371727748691099,0.997058205505358,0.835294117647059,0.371727748691099,0.972929292929293,0.514492753623188,0.164705882352941,TRUE,1.84819078445435,"band2_p100_n500_diag0_R50"
"1880","huge.stars",19,0.233161033817083,0.995569809636859,3.37952680752259,0.787832698364851,0.575916230366492,0.981508720319395,0.555555555555556,0.575916230366492,0.965858585858586,0.565552699228792,0.444444444444444,TRUE,16.0169734954834,"band2_p100_n500_diag0_R50"
"1881","cv.loglik",19,0.232240103939811,0.99160322062894,2.67197660676911,0.833284743484101,0.664921465968586,0.915528472368145,0.24007561436673,0.664921465968586,0.905858585858586,0.352777777777778,0.75992438563327,TRUE,1.00440716743469,"band2_p100_n500_diag0_R50"
"1882","huge.tiger",19,0.806180094999704,0.910023751523836,33.6068784110608,0.75397840850458,0.507853403141361,0.999789871821811,0.989795918367347,0.507853403141361,0.980808080808081,0.671280276816609,0.0102040816326531,TRUE,0.354005098342896,"band2_p100_n500_diag0_R50"
"1883","pcglasso",19,0.0627170209625256,0.27494851246005,1.57914379765356,0.994767698348349,0.994764397905759,0.943055263710864,0.412147505422993,0.994764397905759,0.945050505050505,0.582822085889571,0.587852494577007,TRUE,4.33764719963074,"band2_p100_n500_diag0_R50"
"1884","large",20,0.120697489847076,0.584170689789077,2.79288234678045,0.976366080691421,0.952879581151832,0.99033410380332,0.798245614035088,0.952879581151832,0.988888888888889,0.86873508353222,0.201754385964912,TRUE,36.4620468616486,"band2_p100_n500_diag0_R50"
"1885","huge.ebic",20,0.228662839367961,0.998990830200292,4.37767387009306,0.657572480469631,0.31413612565445,0.998529102752679,0.895522388059702,0.31413612565445,0.972121212121212,0.465116279069767,0.104477611940299,TRUE,1.02962040901184,"band2_p100_n500_diag0_R50"
"1886","huge.ric",20,0.228667607096925,0.999012625408108,4.39054100220129,0.65750042080643,0.31413612565445,0.998739230930868,0.909090909090909,0.31413612565445,0.972323232323232,0.466926070038911,0.0909090909090909,TRUE,2.04282140731812,"band2_p100_n500_diag0_R50"
"1887","huge.stars",20,0.22755071685929,0.993934193958311,2.98401466379269,0.825464894842398,0.649214659685864,0.973733977726413,0.497991967871486,0.649214659685864,0.961212121212121,0.563636363636364,0.502008032128514,TRUE,17.6664805412292,"band2_p100_n500_diag0_R50"
"1888","cv.loglik",20,0.227122067371573,0.992116402744664,2.65586109851541,0.830600383511429,0.659685863874346,0.942214750998109,0.314214463840399,0.659685863874346,0.931313131313131,0.425675675675676,0.685785536159601,TRUE,1.18640303611755,"band2_p100_n500_diag0_R50"
"1889","huge.tiger",20,0.806151117932337,0.907224674686236,33.647425639796,0.780104712041885,0.56020942408377,1,1,0.56020942408377,0.983030303030303,0.718120805369127,0,TRUE,0.391619920730591,"band2_p100_n500_diag0_R50"
"1890","pcglasso",20,0.0674244950254638,0.30040514921174,1.52625928583657,0.993146080889447,0.989528795811518,0.949569237234713,0.440559440559441,0.989528795811518,0.951111111111111,0.609677419354839,0.559440559440559,TRUE,7.31889343261719,"band2_p100_n500_diag0_R50"
"1891","large",21,0.12515147762426,0.604239184556777,2.84212728803449,0.960959064610564,0.921465968586387,0.993065770119773,0.842105263157895,0.921465968586387,0.99030303030303,0.88,0.157894736842105,TRUE,26.6000227928162,"band2_p100_n500_diag0_R50"
"1892","huge.ebic",21,0.23102912463626,0.999165682055268,4.51567426509192,0.644053867623648,0.287958115183246,0.999789871821811,0.982142857142857,0.287958115183246,0.972323232323232,0.445344129554656,0.0178571428571429,TRUE,0.928075551986694,"band2_p100_n500_diag0_R50"
"1893","huge.ric",21,0.230945537329455,0.998771889138973,4.33587484321658,0.672912387551171,0.345549738219895,0.999579743643623,0.970588235294118,0.345549738219895,0.974343434343434,0.50965250965251,0.0294117647058824,TRUE,1.84599542617798,"band2_p100_n500_diag0_R50"
"1894","huge.stars",21,0.229896231082416,0.994002847293814,3.0499303794176,0.820405866426688,0.638743455497382,0.97898718218113,0.54954954954955,0.638743455497382,0.965858585858586,0.590799031476998,0.45045045045045,TRUE,16.1585211753845,"band2_p100_n500_diag0_R50"
"1895","cv.loglik",21,0.229165181169303,0.990957469688519,2.50659202446409,0.834715485346585,0.670157068062827,0.913847446942635,0.237918215613383,0.670157068062827,0.904444444444444,0.35116598079561,0.762081784386617,TRUE,1.67485737800598,"band2_p100_n500_diag0_R50"
"1896","huge.tiger",21,0.808158957160784,0.913814604673365,33.4768895298928,0.748743906557869,0.49738219895288,0.999789871821811,0.989583333333333,0.49738219895288,0.98040404040404,0.662020905923345,0.0104166666666667,TRUE,0.462370872497559,"band2_p100_n500_diag0_R50"
"1897","pcglasso",21,0.0703832269768589,0.313581694378038,1.603792432625,0.992566303141251,0.989528795811518,0.952721159907544,0.456521739130435,0.989528795811518,0.954141414141414,0.624793388429752,0.543478260869565,TRUE,8.86115598678589,"band2_p100_n500_diag0_R50"
"1898","large",22,0.124686708185264,0.596615009315166,2.88147085501318,0.955622799017348,0.910994764397906,0.99033410380332,0.790909090909091,0.910994764397906,0.987272727272727,0.846715328467153,0.209090909090909,TRUE,62.5267953872681,"band2_p100_n500_diag0_R50"
"1899","huge.ebic",22,0.224939290799774,0.998428767340635,4.17233065190241,0.688874428060803,0.37696335078534,0.998739230930868,0.923076923076923,0.37696335078534,0.974747474747475,0.535315985130111,0.0769230769230769,TRUE,0.936444759368896,"band2_p100_n500_diag0_R50"
"1900","huge.ric",22,0.225008768982083,0.998751749561754,4.29776842763833,0.667818704488272,0.335078534031414,0.999159487287245,0.941176470588235,0.335078534031414,0.973535353535354,0.494208494208494,0.0588235294117647,TRUE,1.78101897239685,"band2_p100_n500_diag0_R50"
"1901","huge.stars",22,0.224153678147993,0.994865629226661,3.19967547004568,0.796775247560698,0.591623036649215,0.984030258457659,0.597883597883598,0.591623036649215,0.968888888888889,0.594736842105263,0.402116402116402,TRUE,12.215188741684,"band2_p100_n500_diag0_R50"
"1902","cv.loglik",22,0.22325437093568,0.991091190206118,2.52701524599372,0.836738106580092,0.670157068062827,0.913217062408069,0.236598890942699,0.670157068062827,0.903838383838384,0.349726775956284,0.763401109057301,TRUE,1.09457492828369,"band2_p100_n500_diag0_R50"
"1903","huge.tiger",22,0.808851387528041,0.91430226568343,33.7758314661518,0.764645438953364,0.528795811518325,0.998949359109057,0.952830188679245,0.528795811518325,0.980808080808081,0.68013468013468,0.0471698113207547,TRUE,0.350020408630371,"band2_p100_n500_diag0_R50"
"1904","pcglasso",22,0.0676947842459017,0.310797146989036,1.58329938907046,0.997533469238225,1,0.946207186383694,0.427293064876958,1,0.948282828282828,0.598746081504702,0.572706935123042,TRUE,5.79064464569092,"band2_p100_n500_diag0_R50"
"1905","large",23,0.106634306530004,0.498171593939564,2.66054257499868,0.963497104961775,0.926701570680628,0.989913847446943,0.786666666666667,0.926701570680628,0.987474747474748,0.850961538461538,0.213333333333333,TRUE,65.5662245750427,"band2_p100_n500_diag0_R50"
